data;hora;temperatura interna;temperatura externa;temperatura relativa;sinal de controle
3/9/2021;16:38:19;28.125000;27.120001;28.000000;-100
3/9/2021;16:38:21;28.125000;27.120001;28.000000;-100
3/9/2021;16:38:23;28.062500;27.110001;28.000000;-100
3/9/2021;16:38:25;28.062500;27.110001;28.000000;-100
3/9/2021;16:38:27;28.062500;27.090000;28.000000;-100
3/9/2021;16:38:29;28.062500;27.090000;28.000000;-100
3/9/2021;16:38:31;28.000000;27.090000;28.000000;-100
3/9/2021;16:38:33;28.000000;27.090000;28.000000;-99
3/9/2021;16:38:35;28.000000;27.090000;28.000000;-99
3/9/2021;16:38:37;27.937500;27.090000;28.000000;-99
3/9/2021;16:38:39;27.937500;27.090000;28.000000;-99
3/9/2021;16:38:41;28.000000;27.090000;46.000000;97
3/9/2021;16:38:43;28.000000;27.080000;46.000000;97
3/9/2021;16:38:45;27.937500;27.080000;46.000000;26
3/9/2021;16:38:47;27.937500;27.100000;46.000000;26
3/9/2021;16:38:49;28.000000;27.100000;46.000000;43
3/9/2021;16:38:51;28.000000;27.120001;46.000000;43
3/9/2021;16:38:53;28.187500;27.120001;46.000000;60
3/9/2021;16:38:55;28.187500;27.129999;46.000000;60
3/9/2021;16:38:57;28.375000;27.129999;46.000000;60
3/9/2021;16:38:59;28.375000;27.129999;46.000000;76
3/9/2021;16:39:1;28.687500;27.150000;46.000000;76
3/9/2021;16:39:3;28.687500;27.150000;46.000000;91
3/9/2021;16:39:5;29.125000;27.160000;46.000000;91
3/9/2021;16:39:7;29.125000;27.160000;46.000000;100
3/9/2021;16:39:9;29.437500;27.170000;46.000000;100
3/9/2021;16:39:11;29.437500;27.170000;46.000000;100
3/9/2021;16:39:13;30.187500;27.180000;46.000000;100
3/9/2021;16:39:15;30.187500;27.180000;46.000000;100
3/9/2021;16:39:17;31.062500;27.200001;46.000000;100
3/9/2021;16:39:19;31.062500;27.200001;46.000000;100
3/9/2021;16:39:21;31.562500;27.200001;46.000000;100
3/9/2021;16:39:23;31.562500;27.200001;46.000000;100
3/9/2021;16:39:25;31.562500;27.219999;46.000000;100
3/9/2021;16:39:27;32.687500;27.219999;46.000000;100
3/9/2021;16:39:29;32.687500;27.240000;46.000000;100
3/9/2021;16:39:31;34.000000;27.240000;46.000000;100
3/9/2021;16:39:33;34.000000;27.250000;46.000000;100
3/9/2021;16:39:35;34.625000;27.250000;46.000000;100
3/9/2021;16:39:37;34.625000;27.260000;46.000000;100
3/9/2021;16:39:39;36.062500;27.260000;46.000000;100
3/9/2021;16:39:41;36.062500;27.270000;46.000000;100
3/9/2021;16:39:43;36.812500;27.270000;46.000000;100
3/9/2021;16:39:45;36.812500;27.270000;46.000000;100
3/9/2021;16:39:47;38.375000;27.270000;46.000000;100
3/9/2021;16:39:49;38.375000;27.270000;46.000000;100
3/9/2021;16:39:51;40.000000;27.280001;46.000000;100
3/9/2021;16:39:53;40.000000;27.280001;46.000000;100
3/9/2021;16:39:55;40.875000;27.280001;46.000000;100
3/9/2021;16:39:57;40.875000;27.280001;46.000000;100
3/9/2021;16:39:59;42.625000;27.299999;46.000000;100
3/9/2021;16:40:1;42.625000;27.299999;46.000000;100
3/9/2021;16:40:3;44.312500;27.299999;46.000000;100
3/9/2021;16:40:5;44.312500;27.299999;46.000000;100
3/9/2021;16:40:7;45.250000;27.309999;46.000000;100
3/9/2021;16:40:9;45.250000;27.309999;46.000000;99
3/9/2021;16:40:11;45.250000;27.320000;46.000000;99
3/9/2021;16:40:13;47.125000;27.320000;46.000000;83
3/9/2021;16:40:15;47.125000;27.330000;46.000000;83
3/9/2021;16:40:17;49.000000;27.330000;46.000000;71
3/9/2021;16:40:19;49.000000;27.340000;46.000000;71
3/9/2021;16:40:21;49.875000;27.340000;46.000000;68
3/9/2021;16:40:23;49.875000;27.370001;46.000000;68
3/9/2021;16:40:25;51.687500;27.370001;46.000000;48
